date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:44	95858/95858	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:01:43%20GMT	https://socialistics.com/socialistics-takes-a-spot-on-clutchs-list-of-top-social-media-marketing-companies-in-washington/	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/socialistics-takes-a-spot-on-clutchs-list-of-top-social-media-marketing-companies-in-washington/index.html	(from https://socialistics.com/)
23:01:44	196326/196326	---M--	200	added ('OK')	image/png	etag:%2260e67af9-2fee6%22	https://socialistics.com/wp-content/uploads/2021/07/The-Power-of-Storytelling-How-It-Can-Transform-Your-Business-400x250.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/07/The-Power-of-Storytelling-How-It-Can-Transform-Your-Business-400x250.png	(from https://socialistics.com/)
23:01:44	122261/122261	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:01:44%20GMT	https://socialistics.com/legal-tips-and-advice-for-agency-owners-with-ruth-carter/	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/legal-tips-and-advice-for-agency-owners-with-ruth-carter/index.html	(from https://socialistics.com/)
23:01:44	19574/19574	---M--	200	added ('OK')	image/jpeg	etag:%2260cb1df4-4c76%22	https://socialistics.com/wp-content/uploads/2020/12/HKNtncG_-300x300.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/12/HKNtncG_-300x300.jpg	(from https://socialistics.com/)
23:01:44	7510/7510	---M--	200	added ('OK')	image/png	etag:%2260cb1f6a-1d56%22	https://socialistics.com/wp-content/uploads/2020/10/5-stars-1-300x54.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/10/5-stars-1-300x54.png	(from https://socialistics.com/)
23:01:45	72231/72231	---M--	200	added ('OK')	image/png	etag:%225fd275c0-11a27%22	https://socialistics.com/wp-content/uploads/2020/12/dwMelfL3.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/12/dwMelfL3.png	(from https://socialistics.com/)
23:01:45	18440/18440	---M--	200	added ('OK')	image/jpeg	etag:%2260cb1edf-4808%22	https://socialistics.com/wp-content/uploads/2020/11/image-27.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/11/image-27.jpg	(from https://socialistics.com/)
23:01:45	195896/195896	---M--	200	added ('OK')	image/png	etag:%2260e5361e-2fd38%22	https://socialistics.com/wp-content/uploads/2021/07/Legal-Tips-for-Agency-Owners-400x250.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/07/Legal-Tips-for-Agency-Owners-400x250.png	(from https://socialistics.com/)
23:01:46	132543/132543	---M--	200	added ('OK')	image/png	etag:%225fd27547-205bf%22	https://socialistics.com/wp-content/uploads/2020/12/jimmy_h-296x300.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/12/jimmy_h-296x300.png	(from https://socialistics.com/)
23:01:46	50786/50786	---M--	200	added ('OK')	image/png	etag:%225f9fcd5c-c662%22	https://socialistics.com/wp-content/uploads/2020/11/dan-circle-200x203-1.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/11/dan-circle-200x203-1.png	(from https://socialistics.com/)
23:01:46	41890/41890	---M--	200	added ('OK')	image/jpeg	etag:%225f9fcd5a-a3a2%22	https://socialistics.com/wp-content/uploads/2020/11/krista.jpeg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/11/krista.jpg	(from https://socialistics.com/)
23:01:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:01:47%20GMT	https://socialistics.com/social/	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/social/index.html	(from https://socialistics.com/)
23:01:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:01:47%20GMT	https://socialistics.com/privacy-policy//	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/privacy-policy/index.html	(from https://socialistics.com/)
23:01:47	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf0-d17%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css	(from https://socialistics.com/)
23:01:47	16014642/16014642	---M--	200	added ('OK')	video/mp4	etag:%225fb2c6f7-f45d32%22	https://socialistics.com/wp-content/uploads/2020/11/1.mp4	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/11/1.mp4	(from https://socialistics.com/)
23:01:48	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf0-3f5%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.theme.default.min.css	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.theme.default.min.css	(from https://socialistics.com/)
23:01:48	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf0-ad36%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	(from https://socialistics.com/)
23:01:49	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b6852270950e8aa87cfbdf8e64c5f5f5%22	https://connect.facebook.net/en_US/sdk.js	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/connect.facebook.net/en_US/sdk.js	(from https://socialistics.com/)
23:01:49	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%226001dd8b-2bf8%22	https://socialistics.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min08e1.css	(from https://socialistics.com/)
23:01:50	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%225cfaccce-105a%22	https://socialistics.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.8	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/mediaelement/wp-mediaelement.min41a3.css	(from https://socialistics.com/)
23:01:50	1403/1403	---MCZ	200	added ('OK')	application/javascript	etag:W/%22608ae1d9-57b%22	https://socialistics.com/wp-content/plugins/activecampaign-subscription-forms/site_tracking.js?ver=5.8	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/activecampaign-subscription-forms/site_tracking41a3.js	(from https://socialistics.com/)
23:01:50	6406/6406	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f70e38-1906%22	https://socialistics.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://socialistics.com/)
23:01:50	16470/16470	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f70e38-4056%22	https://socialistics.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://socialistics.com/)
23:01:50	12987/12987	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f0c244-32bb%22	https://socialistics.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4.2	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/contact-form-7/includes/js/index7661.js	(from https://socialistics.com/)
23:01:51	3758/3758	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260557531-eae%22	https://socialistics.com/wp-content/plugins/socialistics-calculator/assets/calc_script.js?ver=1.0.1.0	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/socialistics-calculator/assets/calc_script0e62.js	(from https://socialistics.com/)
23:01:51	1343/1343	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f70e25-53f%22	https://socialistics.com/wp-content/themes/Divi/core/admin/js/common.js?ver=4.9.10	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/core/admin/js/common8e83.js	(from https://socialistics.com/)
23:01:52	620064/620064	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260f70e25-97620%22	https://socialistics.com/wp-content/themes/Divi/js/custom.unified.js?ver=4.9.10	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/js/custom.unified8e83.js	(from https://socialistics.com/)
23:01:52	7918/7918	---MCZ	200	added ('OK')	application/javascript	etag:W/%226103140c-1eee%22	https://socialistics.com/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=3.8.8	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.minab17.js	(from https://socialistics.com/)
23:01:52	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%226022153c-592%22	https://socialistics.com/wp-includes/js/wp-embed.min.js?ver=5.8	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/wp-embed.min41a3.js	(from https://socialistics.com/)
23:01:53	157610/157610	---MCZ	200	added ('OK')	application/javascript	etag:W/%226001dd8b-267aa%22	https://socialistics.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.16	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/mediaelement/mediaelement-and-player.min08e1.js	(from https://socialistics.com/)
23:01:53	1193/1193	---MCZ	200	added ('OK')	application/javascript	etag:W/%226022153c-4a9%22	https://socialistics.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.8	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/mediaelement/mediaelement-migrate.min41a3.js	(from https://socialistics.com/)
23:01:53	906/906	---MCZ	200	added ('OK')	application/javascript	etag:W/%226022153c-38a%22	https://socialistics.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.8	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-includes/js/mediaelement/wp-mediaelement.min41a3.js	(from https://socialistics.com/)
23:01:54	209/209	---M--	200	added ('OK')	image/png	etag:%2260cb1b4d-d1%22	https://socialistics.com/wp-content/uploads/2021/03/997657_Socialistics-Calculator-Graphics_030821.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/03/997657_Socialistics-Calculator-Graphics_030821.png	(from https://socialistics.com/wp-content/plugins/socialistics-calculator/assets/calc_style.css?ver=1.0.0.38)
23:01:54	92564/92564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260f70e25-16994%22	https://socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.eot	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.eot	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:54	92564/92564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260f70e25-16994%22	https://socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.eot?	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:55	92476/92476	---M--	200	added ('OK')	font/woff	etag:%2260f70e25-1693c%22	https://socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.woff	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.woff	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:55	1422/1422	---M--	200	added ('OK')	image/gif	etag:%2260f70e25-58e%22	https://socialistics.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:55	301078/301078	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260f70e25-49816%22	https://socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.svg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/core/admin/fonts/modules.svg	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:55	9427/9427	---M--	200	added ('OK')	image/gif	etag:%2260f70e25-24d3%22	https://socialistics.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:56	17119/17119	---M--	200	added ('OK')	image/png	etag:%2260f70e25-42df%22	https://socialistics.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from https://socialistics.com/wp-content/themes/Divi/style.css?ver=5.8)
23:01:56	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:56%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/animated-overlay.gif	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/animated-overlay.gif	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:56	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:57%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:57	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:57%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_gloss-wave_35_f6a828_500x100.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_gloss-wave_35_f6a828_500x100.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:57	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:57%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_glass_100_f6f6f6_1x400.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_glass_100_f6f6f6_1x400.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:57	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:57%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_glass_100_fdf5ce_1x400.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_glass_100_fdf5ce_1x400.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:57	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:57%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_glass_65_ffffff_1x400.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:58	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:58%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_highlight-soft_75_ffe45c_1x100.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:58	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:58%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_diagonals-thick_18_b81900_40x40.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-bg_diagonals-thick_18_b81900_40x40.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:58	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:58%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_222222_256x240.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:58	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:58%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_ffffff_256x240.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:58	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:59%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_ef8c08_256x240.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_ef8c08_256x240.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
23:01:59	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Jul%202021%2021:01:59%20GMT	https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_228ef1_256x240.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/images/ui-icons_228ef1_256x240.png	(from https://socialistics.com/wp-content/plugins/range-slider-for-gravity-form/includes/js/jquery-ui.css?ver=2.0.0)
